fuelbed,thin,herb,rxfire,eligibility_thinning,eligibility_herbicide,eligibility_rxfire,treatability_thinning,treatability_herbicide,treatability_rxfire,post_1,max_tslt,mfri_shortens,mfri_lengthens_1,mfri_lengthens_2,crown_fire,mfri_lower,mfri_upper,succession_post_1,succession_post_2,succession_max,probability_of_ignition
4024405,4024405,4024405,4024405,1,1,1,1,1,1,4021405,4,4024305,4024405,4024405,4021401,21,32,4024406,-1,100,1
4024406,4024406,4024406,4024406,1,1,1,1,1,1,4021406,4,4024306,4024406,4024406,4021401,21,32,-1,-1,999999999,1
4031401,4031401,4031401,4031401,1,1,1,1,1,1,4031401,999999999,4031401,4031401,4031401,4031401,21,32,4031402,-1,10,0.2
4031402,4031402,4031402,4031402,1,1,1,1,1,1,4031402,999999999,4031402,4031402,4031402,4031401,21,32,4031403,-1,20,0.2
4031403,4031403,4033401,4031403,1,2,1,1,2,1,4031403,999999999,4031403,4031403,4031403,4031401,21,32,4031404,-1,40,0.2
4031404,4031404,4033401,4031404,1,2,1,1,2,1,4031404,999999999,4031404,4031404,4031404,4031401,21,32,4031405,-1,60,0.2
4031405,4031405,4033401,4031405,1,2,1,1,2,1,4031405,999999999,4031405,4031405,4031405,4031401,21,32,4031406,-1,100,0.2
4031406,4031406,4033401,4031406,1,2,1,1,2,1,4031406,999999999,4031406,4031406,4031406,4031401,21,32,-1,-1,999999999,0.2
4032101,4032101,4032101,4032101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4032102,4032102,4032102,4032102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4032103,4032103,4032103,4032103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4032104,4032104,4032104,4032104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4032105,4032105,4032105,4032105,1,1,2,1,1,2,4011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4032106,4032106,4032106,4032106,1,1,2,1,1,2,4011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4032201,4032201,4032201,4032201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4032202,4032202,4032202,4032202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4032203,4032203,4032203,4032203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4032204,4032204,4032204,4032204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4032205,4032205,4032205,4032205,1,1,2,1,1,2,4011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4032206,4032206,4032206,4032206,1,1,2,1,1,2,4011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4032301,4032301,4032301,4032301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4032302,4032302,4032302,4032302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4032303,4032303,4032303,4032303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4032304,4032304,4032304,4032304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4032305,4032305,4032305,4032305,1,1,1,1,1,2,4011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4032306,4032306,4032306,4032306,1,1,1,1,1,2,4011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4032401,4032401,4032401,4032401,1,1,1,1,1,1,4031401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4032402,4032402,4032402,4032402,1,1,1,1,1,1,4031402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4032403,4032403,4032403,4032403,1,1,1,1,1,1,4031403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4032404,4032404,4032404,4032404,1,1,1,1,1,1,4031404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4032405,4032405,4032405,4032405,1,1,1,1,1,1,4031405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4032406,4032406,4032406,4032406,1,1,1,1,1,1,4031406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4033101,4033101,4033101,4033101,1,1,2,1,1,2,4034101,1,4033101,4033201,4033201,4011101,1,3,4033102,-1,10,0.0001
4033102,4033102,4033102,4033102,1,1,2,1,1,2,4034102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4033103,4033103,4033103,4033103,1,1,2,1,1,2,4034103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4033104,4033104,4033104,4033104,1,1,2,1,1,2,4034104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4033105,4033105,4033105,4033105,1,1,2,1,1,2,4034105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4033106,4033106,4033106,4033106,1,1,2,1,1,2,4034106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4033201,4033201,4033201,4033201,1,1,2,1,1,2,4034201,1,4033101,4033301,4033301,4011101,4,8,4033202,-1,10,0.0001
4033202,4033202,4033202,4033202,1,1,2,1,1,2,4034202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4033203,4033203,4033203,4033203,1,1,2,1,1,2,4034203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4033204,4033204,4033204,4033204,1,1,2,1,1,2,4034204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4033205,4033205,4033205,4033205,1,1,2,1,1,2,4034205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4033206,4033206,4033206,4033206,1,1,2,1,1,2,4034206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4033301,4033301,4033301,4033301,1,1,1,1,1,2,4034301,1,4033201,4033401,4033401,4031401,9,20,4033302,-1,10,0.0001
4033302,4033302,4033302,4033302,1,1,1,1,1,2,4034302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4033303,4033303,4033303,4033303,1,1,1,1,1,2,4034303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4033304,4033304,4033304,4033304,1,1,1,1,1,2,4034304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4033305,4033305,4033305,4033305,1,1,1,1,1,2,4034305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4033306,4033306,4033306,4033306,1,1,1,1,1,2,4034306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4033401,4033401,4033401,4033401,1,1,1,1,1,1,4034401,1,4033301,4033401,4033401,4031401,21,32,4033402,-1,10,0.0001
4033402,4033402,4033402,4033402,1,1,1,1,1,1,4034402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4033403,4033403,4033403,4033403,1,1,1,1,1,1,4034403,0,-2,-2,-2,-2,21,32,-2,-2,40,0.0001
4033404,4033404,4033404,4033404,1,1,1,1,1,1,4034404,0,-2,-2,-2,-2,21,32,-2,-2,60,0.0001
4033405,4033405,4033405,4033405,1,1,1,1,1,1,4034405,0,-2,-2,-2,-2,21,32,-2,-2,100,0.0001
4033406,4033406,4033406,4033406,1,1,1,1,1,1,4034406,0,-2,-2,-2,-2,21,32,-2,-2,999999999,0.0001
4034101,4034101,4034101,4034101,1,1,2,1,1,2,4011101,4,4034101,4034201,4034201,4011101,1,3,4034102,-1,10,1
4034102,4034102,4034102,4034102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4034103,4034103,4034103,4034103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4034104,4034104,4034104,4034104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4034105,4034105,4034105,4034105,1,1,2,1,1,2,4011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4034106,4034106,4034106,4034106,1,1,2,1,1,2,4011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4034201,4034201,4034201,4034201,1,1,2,1,1,2,4011201,4,4034101,4034301,4034301,4011101,4,8,4034202,-1,10,1
4034202,4034202,4034202,4034202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4034203,4034203,4034203,4034203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4034204,4034204,4034204,4034204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4034205,4034205,4034205,4034205,1,1,2,1,1,2,4011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4034206,4034206,4034206,4034206,1,1,2,1,1,2,4011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4034301,4034301,4034301,4034301,1,1,1,1,1,2,4011301,4,4034201,4034401,4034401,4031401,9,20,4034302,-1,10,1
4034302,4034302,4034302,4034302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4034303,4034303,4034303,4034303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4034304,4034304,4034304,4034304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4034305,4034305,4034305,4034305,1,1,1,1,1,2,4011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4034306,4034306,4034306,4034306,1,1,1,1,1,2,4011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4034401,4034401,4034401,4034401,1,1,1,1,1,1,4031401,4,4034301,4034401,4034401,4031401,21,32,4034402,-1,10,1
4034402,4034402,4034402,4034402,1,1,1,1,1,1,4031402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4034403,4034403,4034403,4034403,1,1,1,1,1,1,4031403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4034404,4034404,4034404,4034404,1,1,1,1,1,1,4031404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4034405,4034405,4034405,4034405,1,1,1,1,1,1,4031405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4034406,4034406,4034406,4034406,1,1,1,1,1,1,4031406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4041401,4041401,4041401,4041401,1,1,1,1,1,1,4041401,999999999,4041401,4041401,4041401,4041401,21,32,4041402,-1,10,0.01
4041402,4041402,4041402,4041402,1,1,1,1,1,1,4041402,999999999,4041402,4041402,4041402,4041401,21,32,4041403,-1,20,0.01
4041403,4041403,4041403,4041403,1,1,1,1,1,1,4041403,999999999,4041403,4041403,4041403,4041401,21,32,4041404,-1,40,0.01
4041404,4042401,4041404,4041404,2,1,1,2,1,1,4041404,999999999,4041404,4041404,4041404,4041401,21,32,4041405,-1,60,0.01
4041405,4042401,4041405,4041405,2,1,1,2,1,1,4041405,999999999,4041405,4041405,4041405,4041401,21,32,4041406,-1,100,0.01
4041406,4042401,4041406,4041406,2,1,1,2,1,1,4041406,999999999,4041406,4041406,4041406,4041401,21,32,-1,-1,999999999,0.01
4042101,4042101,4042101,4042101,1,1,2,1,1,2,4011101,10,4042101,4042201,4042201,4011101,1,3,4042102,-1,10,0.5
4042102,4042102,4042102,4042102,1,1,2,1,1,2,4011102,10,4042102,4042202,4042202,4011101,1,3,-2,-2,20,0.5
4042103,4042103,4042103,4042103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4042104,4042104,4042104,4042104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4042105,4042105,4042105,4042105,1,1,2,1,1,2,4011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4042106,4042106,4042106,4042106,1,1,2,1,1,2,4011106,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
4042201,4042201,4042201,4042201,1,1,2,1,1,2,4011201,10,4042101,4042301,4042301,4011101,4,8,4042202,-1,10,0.5
4042202,4042202,4042202,4042202,1,1,2,1,1,2,4011202,10,4042102,4042302,4042302,4011101,4,8,-2,-2,20,0.5
4042203,4042203,4042203,4042203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4042204,4042204,4042204,4042204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4042205,4042205,4042205,4042205,1,1,2,1,1,2,4011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4042206,4042206,4042206,4042206,1,1,2,1,1,2,4011206,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
4042301,4042301,4042301,4042301,1,1,1,1,1,2,4011301,10,4042201,4042401,4042401,4041401,9,20,4042302,-1,10,0.5
4042302,4042302,4042302,4042302,1,1,1,1,1,2,4011302,10,4042202,4042402,4042402,4041401,9,20,-2,-2,20,0.5
4042303,4042303,4042303,4042303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4042304,4042304,4042304,4042304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4042305,4042305,4042305,4042305,1,1,1,1,1,2,4011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4042306,4042306,4042306,4042306,1,1,1,1,1,2,4011306,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
4042401,4042401,4042401,4042401,1,1,1,1,1,1,4041401,10,4042301,4042401,4042401,4041401,21,32,4042402,-1,10,0.5
4042402,4042402,4042402,4042402,1,1,1,1,1,1,4041402,10,4042302,4042402,4042402,4041401,21,32,-2,-2,20,0.5
4042403,4042403,4042403,4042403,1,1,1,1,1,1,4041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4042404,4042404,4042404,4042404,1,1,1,1,1,1,4041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4042405,4042405,4042405,4042405,1,1,1,1,1,1,4041405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4042406,4042406,4042406,4042406,1,1,1,1,1,1,4041406,0,-2,-2,-2,-2,0,0,-1,-1,999999999,0.0001
4043101,4043101,4043101,4043101,1,1,2,1,1,2,4044101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4043102,4043102,4043102,4043102,1,1,2,1,1,2,4044102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4043103,4043103,4043103,4043103,1,1,2,1,1,2,4044103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4043104,4043104,4043104,4043104,1,1,2,1,1,2,4044104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4043105,4043105,4043105,4043105,1,1,2,1,1,2,4044105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4043106,4043106,4043106,4043106,1,1,2,1,1,2,4044106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4043201,4043201,4043201,4043201,1,1,2,1,1,2,4044201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4043202,4043202,4043202,4043202,1,1,2,1,1,2,4044202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4043203,4043203,4043203,4043203,1,1,2,1,1,2,4044203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4043204,4043204,4043204,4043204,1,1,2,1,1,2,4044204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4043205,4043205,4043205,4043205,1,1,2,1,1,2,4044205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4043206,4043206,4043206,4043206,1,1,2,1,1,2,4044206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4043301,4043301,4043301,4043301,1,1,1,1,1,2,4044301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4043302,4043302,4043302,4043302,1,1,1,1,1,2,4044302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4043303,4043303,4043303,4043303,1,1,1,1,1,2,4044303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4043304,4043304,4043304,4043304,1,1,1,1,1,2,4044304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4043305,4043305,4043305,4043305,1,1,1,1,1,2,4044305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4043306,4043306,4043306,4043306,1,1,1,1,1,2,4044306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4043401,4043401,4043401,4043401,1,1,1,1,1,1,4044401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4043402,4043402,4043402,4043402,1,1,1,1,1,1,4044402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4043403,4043403,4043403,4043403,1,1,1,1,1,1,4044403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4043404,4043404,4043404,4043404,1,1,1,1,1,1,4044404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4043405,4043405,4043405,4043405,1,1,1,1,1,1,4044405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4043406,4043406,4043406,4043406,1,1,1,1,1,1,4044406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4044101,4044101,4044101,4044101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4044102,4044102,4044102,4044102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4044103,4044103,4044103,4044103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4044104,4044104,4044104,4044104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4044105,4044105,4044105,4044105,1,1,2,1,1,2,4011105,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4044106,4044106,4044106,4044106,1,1,2,1,1,2,4011106,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4044201,4044201,4044201,4044201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4044202,4044202,4044202,4044202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4044203,4044203,4044203,4044203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4044204,4044204,4044204,4044204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4044205,4044205,4044205,4044205,1,1,2,1,1,2,4011205,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4044206,4044206,4044206,4044206,1,1,2,1,1,2,4011206,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4044301,4044301,4044301,4044301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4044302,4044302,4044302,4044302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4044303,4044303,4044303,4044303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4044304,4044304,4044304,4044304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4044305,4044305,4044305,4044305,1,1,1,1,1,2,4011305,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4044306,4044306,4044306,4044306,1,1,1,1,1,2,4011306,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4044401,4044401,4044401,4044401,1,1,1,1,1,1,4041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4044402,4044402,4044402,4044402,1,1,1,1,1,1,4041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4044403,4044403,4044403,4044403,1,1,1,1,1,1,4041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4044404,4044404,4044404,4044404,1,1,1,1,1,1,4041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4044405,4044405,4044405,4044405,1,1,1,1,1,1,4041405,0,-2,-2,-2,-2,0,0,-2,-2,100,0.0001
4044406,4044406,4044406,4044406,1,1,1,1,1,1,4041406,0,-2,-2,-2,-2,0,0,-2,-2,999999999,0.0001
4045401,4045401,4045401,4045401,1,1,1,1,1,1,4045401,999999999,4045401,4045401,4045401,4041401,0,32,4045402,-1,10,0.01
4045402,4045402,4045402,4045402,1,1,1,1,1,1,4045402,999999999,4045402,4045402,4045402,4041401,0,32,4045403,-1,20,0.01
4045403,4045403,4045403,4045403,1,1,1,1,1,1,4045403,999999999,4045403,4045403,4045403,4041401,0,32,4045404,-1,40,0.01
4045404,4046401,4045404,4045404,2,1,1,2,1,1,4045404,999999999,4045404,4045404,4045404,4041401,0,32,4041405,-1,60,0.01
4046101,4046101,4046101,4046101,1,1,2,1,1,2,4011101,10,4046101,4046201,4046201,4011101,1,3,4046102,-1,10,0.5
4046102,4046102,4046102,4046102,1,1,2,1,1,2,4011102,10,4046102,4046202,4046202,4011101,1,3,-2,-2,20,0.0001
4046103,4046103,4046103,4046103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4046104,4046104,4046104,4046104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4046201,4046201,4046201,4046201,1,1,2,1,1,2,4011201,10,4046101,4046301,4046301,4011101,4,8,4046202,-1,10,0.5
4046202,4046202,4046202,4046202,1,1,2,1,1,2,4011202,10,4046102,4046302,4046302,4011101,4,8,-2,-2,20,0.0001
4046203,4046203,4046203,4046203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4046204,4046204,4046204,4046204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4046301,4046301,4046301,4046301,1,1,1,1,1,2,4011301,10,4046201,4046401,4046401,4041401,9,20,4046302,-1,10,0.5
4046302,4046302,4046302,4046302,1,1,1,1,1,2,4011302,10,4046202,4046402,4046402,4041401,9,20,-2,-2,20,0.0001
4046303,4046303,4046303,4046303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4046304,4046304,4046304,4046304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4046401,4046401,4046401,4046401,1,1,1,1,1,1,4041401,10,4046301,4046401,4046401,4041401,21,32,4046402,-1,10,0.5
4046402,4046402,4046402,4046402,1,1,1,1,1,1,4041402,10,4046302,4046402,4046402,4041401,21,32,-2,-2,20,0.0001
4046403,4046403,4046403,4046403,1,1,1,1,1,1,4041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4046404,4046404,4046404,4046404,1,1,1,1,1,1,4041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4047101,4047101,4047101,4047101,1,1,2,1,1,2,4048101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4047102,4047102,4047102,4047102,1,1,2,1,1,2,4048102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4047103,4047103,4047103,4047103,1,1,2,1,1,2,4048103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4047104,4047104,4047104,4047104,1,1,2,1,1,2,4048104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4047201,4047201,4047201,4047201,1,1,2,1,1,2,4048201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4047202,4047202,4047202,4047202,1,1,2,1,1,2,4048202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4047203,4047203,4047203,4047203,1,1,2,1,1,2,4048203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4047204,4047204,4047204,4047204,1,1,2,1,1,2,4048204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4047301,4047301,4047301,4047301,1,1,1,1,1,2,4048301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4047302,4047302,4047302,4047302,1,1,1,1,1,2,4048302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4047303,4047303,4047303,4047303,1,1,1,1,1,2,4048303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4047304,4047304,4047304,4047304,1,1,1,1,1,2,4048304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4047401,4047401,4047401,4047401,1,1,1,1,1,1,4048401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4047402,4047402,4047402,4047402,1,1,1,1,1,1,4048402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4047403,4047403,4047403,4047403,1,1,1,1,1,1,4048403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4047404,4047404,4047404,4047404,1,1,1,1,1,1,4048404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4048101,4048101,4048101,4048101,1,1,2,1,1,2,4011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4048102,4048102,4048102,4048102,1,1,2,1,1,2,4011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4048103,4048103,4048103,4048103,1,1,2,1,1,2,4011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4048104,4048104,4048104,4048104,1,1,2,1,1,2,4011104,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4048201,4048201,4048201,4048201,1,1,2,1,1,2,4011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4048202,4048202,4048202,4048202,1,1,2,1,1,2,4011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4048203,4048203,4048203,4048203,1,1,2,1,1,2,4011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4048204,4048204,4048204,4048204,1,1,2,1,1,2,4011204,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4048301,4048301,4048301,4048301,1,1,1,1,1,2,4011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4048302,4048302,4048302,4048302,1,1,1,1,1,2,4011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4048303,4048303,4048303,4048303,1,1,1,1,1,2,4011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4048304,4048304,4048304,4048304,1,1,1,1,1,2,4011304,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
4048401,4048401,4048401,4048401,1,1,1,1,1,1,4041401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
4048402,4048402,4048402,4048402,1,1,1,1,1,1,4041402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
4048403,4048403,4048403,4048403,1,1,1,1,1,1,4041403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
4048404,4048404,4048404,4048404,1,1,1,1,1,1,4041404,0,-2,-2,-2,-2,0,0,-2,-2,60,0.0001
5079000,5079000,5079000,5079000,1,1,2,1,1,2,5079000,999999999,5079000,5079000,5079000,5079000,0,32,-1,-1,999999999,1
5089000,5089000,5089000,5089000,1,1,1,1,1,1,5089000,999999999,5089000,5089000,5089000,5089000,0,32,-1,-1,999999999,0
5099000,5099000,5099000,5099000,1,1,1,1,1,1,5099000,999999999,5099000,5099000,5099000,5099000,0,32,-1,-1,999999999,0
6000000,6000000,6000000,6000000,1,1,1,1,1,1,6000000,999999999,6000000,6000000,6000000,6000000,0,32,-1,-1,999999999,0
